457  0.78  0.66  9.26  -3.88  
457  0.78  0.66  10.64  2.5  
457  0.78  0.66  7.94  5.65  
457  0.78  0.66  11.0  3.82  
457  0.78  0.66  -1.56  4.18  
241  0.78  0.66  -0.65  3.57  
457  0.78  0.66  -2.89  -0.36  
241  0.78  0.66  -2.47  -9.73  
457  0.78  0.66  10.25  1.3  
133  0.78  0.66  1.39  1.72  
241  0.78  0.61  6.7  0.1  
241  0.78  0.66  11.4  6.5  
457  0.78  0.66  -1.99  1.53  
457  0.78  0.66  -7.67  -10.72  
457  0.78  0.66  -1.9  7.18  
133  0.78  0.66  5.48  3.92  
133  0.78  0.66  5.09  9.1  
457  0.78  0.66  -1.19  2.8  
133  0.78  0.66  -8.65  10.97  
241  0.78  0.6  2.95  8.19  
133  0.78  0.66  2.41  -1.88  
133  0.78  0.66  -2.76  -5.69  
133  0.78  0.66  0.05  3.68  
457  0.78  0.66  9.25  2.46  
457  0.78  0.66  2.74  -8.74  
133  0.78  0.66  7.03  1.66  
133  0.78  0.66  -8.58  5.55  
457  0.78  0.66  2.4  0.27  
241  0.78  0.66  -10.03  -0.09  
133  0.78  0.65  -9.04  -3.88  
457  0.78  0.66  -9.02  -9.13  
133  0.78  0.66  -4.22  8.25  
